train_error,train_accuracy,valid_error,valid_accuracy,test_error,test_accuracy
1.7428157329559326,0.40666669607162476,0.0,0.0,0.0,0.0
1.6929577589035034,0.39000001549720764,0.0,0.0,0.0,0.0
1.5527673959732056,0.4466666579246521,0.0,0.0,0.0,0.0
1.5502092838287354,0.4233333170413971,0.0,0.0,0.0,0.0
1.51655113697052,0.3499999940395355,0.0,0.0,0.0,0.0
1.4473778009414673,0.4699999988079071,0.0,0.0,0.0,0.0
1.5021542310714722,0.3400000035762787,0.0,0.0,0.0,0.0
1.5426292419433594,0.3799999952316284,0.0,0.0,0.0,0.0
1.559426188468933,0.34333336353302,0.0,0.0,0.0,0.0
1.574621319770813,0.3500000238418579,0.0,0.0,0.0,0.0
1.5236161947250366,0.40666663646698,0.0,0.0,0.0,0.0
1.6046955585479736,0.24666668474674225,0.0,0.0,0.0,0.0
1.586662769317627,0.3233333230018616,0.0,0.0,0.0,0.0
1.5862451791763306,0.2666666805744171,0.0,0.0,0.0,0.0
1.612554907798767,0.25333335995674133,0.0,0.0,0.0,0.0
1.596121072769165,0.25,0.0,0.0,0.0,0.0
1.6028739213943481,0.2866666615009308,0.0,0.0,0.0,0.0
1.5980089902877808,0.30666667222976685,0.0,0.0,0.0,0.0
1.5810168981552124,0.29999998211860657,0.0,0.0,0.0,0.0
1.60153067111969,0.2900000214576721,0.0,0.0,0.0,0.0
1.6113612651824951,0.2199999988079071,0.0,0.0,0.0,0.0
1.6079959869384766,0.23000000417232513,0.0,0.0,0.0,0.0
1.6080296039581299,0.24666668474674225,0.0,0.0,0.0,0.0
1.6064157485961914,0.21666666865348816,0.0,0.0,0.0,0.0
1.5994362831115723,0.25333333015441895,0.0,0.0,0.0,0.0
1.582585096359253,0.2666666507720947,0.0,0.0,0.0,0.0
1.59164559841156,0.30666667222976685,0.0,0.0,0.0,0.0
1.5898799896240234,0.25999999046325684,0.0,0.0,0.0,0.0
1.5889536142349243,0.31666669249534607,0.0,0.0,0.0,0.0
1.5973515510559082,0.2433333396911621,0.0,0.0,0.0,0.0
1.6070982217788696,0.2200000137090683,0.0,0.0,0.0,0.0
1.599221110343933,0.2566666901111603,0.0,0.0,0.0,0.0
1.604873776435852,0.2566666603088379,0.0,0.0,0.0,0.0
1.6034986972808838,0.23666667938232422,0.0,0.0,0.0,0.0
1.6057289838790894,0.2566666901111603,0.0,0.0,0.0,0.0
1.5906587839126587,0.29333335161209106,0.0,0.0,0.0,0.0
1.5986422300338745,0.23666667938232422,0.0,0.0,0.0,0.0
1.6002082824707031,0.29333335161209106,0.0,0.0,0.0,0.0
1.5944087505340576,0.27000001072883606,0.0,0.0,0.0,0.0
1.5981067419052124,0.26333335041999817,0.0,0.0,0.0,0.0
1.5898513793945312,0.31333333253860474,0.0,0.0,0.0,0.0
1.599713921546936,0.2800000011920929,0.0,0.0,0.0,0.0
1.6086605787277222,0.22333334386348724,0.0,0.0,0.0,0.0
1.5876153707504272,0.3033333420753479,0.0,0.0,0.0,0.0
1.5977917909622192,0.30000001192092896,0.0,0.0,0.0,0.0
1.6016515493392944,0.24333332479000092,0.0,0.0,0.0,0.0
1.6066539287567139,0.21666666865348816,0.0,0.0,0.0,0.0
1.6011582612991333,0.21666666865348816,0.0,0.0,0.0,0.0
1.6007115840911865,0.19333334267139435,0.0,0.0,0.0,0.0
1.6065623760223389,0.29333335161209106,0.0,0.0,0.0,0.0
1.6033762693405151,0.21666666865348816,0.0,0.0,0.0,0.0
1.5997117757797241,0.27666667103767395,0.0,0.0,0.0,0.0
1.5989265441894531,0.3166666626930237,0.0,0.0,0.0,0.0
1.6041502952575684,0.23666666448116302,0.0,0.0,0.0,0.0
1.5919902324676514,0.3266666829586029,0.0,0.0,0.0,0.0
1.599480152130127,0.273333340883255,0.0,0.0,0.0,0.0
1.5961062908172607,0.2800000011920929,0.0,0.0,0.0,0.0
1.5938630104064941,0.31333333253860474,0.0,0.0,0.0,0.0
1.5976239442825317,0.2433333396911621,0.0,0.0,0.0,0.0
1.6089435815811157,0.2133333384990692,0.0,0.0,0.0,0.0
1.5988224744796753,0.30000001192092896,0.0,0.0,0.0,0.0
1.5979312658309937,0.23999999463558197,0.0,0.0,0.0,0.0
1.5968923568725586,0.2666666805744171,0.0,0.0,0.0,0.0
1.592712640762329,0.28333333134651184,0.0,0.0,0.0,0.0
1.5954138040542603,0.28333333134651184,0.0,0.0,0.0,0.0
1.5998543500900269,0.29333335161209106,0.0,0.0,0.0,0.0
1.600973129272461,0.273333340883255,0.0,0.0,0.0,0.0
1.5999823808670044,0.3166666626930237,0.0,0.0,0.0,0.0
1.600550651550293,0.2633333206176758,0.0,0.0,0.0,0.0
1.5993565320968628,0.2800000011920929,0.0,0.0,0.0,0.0
1.5982685089111328,0.23666667938232422,0.0,0.0,0.0,0.0
1.5994064807891846,0.2666666507720947,0.0,0.0,0.0,0.0
1.5935002565383911,0.2933333218097687,0.0,0.0,0.0,0.0
1.5945179462432861,0.28333333134651184,0.0,0.0,0.0,0.0
1.5932223796844482,0.3233333230018616,0.0,0.0,0.0,0.0
1.6027448177337646,0.24000000953674316,0.0,0.0,0.0,0.0
1.5817899703979492,0.3333333134651184,0.0,0.0,0.0,0.0
1.6064714193344116,0.25,0.0,0.0,0.0,0.0
1.6022924184799194,0.2433333396911621,0.0,0.0,0.0,0.0
1.596523404121399,0.29666668176651,0.0,0.0,0.0,0.0
1.5984952449798584,0.25333333015441895,0.0,0.0,0.0,0.0
1.5978096723556519,0.25,0.0,0.0,0.0,0.0
1.5999466180801392,0.30666667222976685,0.0,0.0,0.0,0.0
1.5978788137435913,0.27666667103767395,0.0,0.0,0.0,0.0
1.5988504886627197,0.2566666603088379,0.0,0.0,0.0,0.0
1.5913244485855103,0.33000001311302185,0.0,0.0,0.0,0.0
1.5918769836425781,0.3566666841506958,0.0,0.0,0.0,0.0
1.5916416645050049,0.3233333230018616,0.0,0.0,0.0,0.0
1.5927850008010864,0.3100000023841858,0.0,0.0,0.0,0.0
1.5916913747787476,0.2900000214576721,0.0,0.0,0.0,0.0
1.5900304317474365,0.2866666615009308,0.0,0.0,0.0,0.0
1.5916181802749634,0.3266666531562805,0.0,0.0,0.0,0.0
1.60600745677948,0.2133333384990692,0.0,0.0,0.0,0.0
